@relation segment
@attribute region-centroid-col real
@attribute region-centroid-row real
@attribute region-pixel-count real
@attribute short-line-density-5 real
@attribute short-line-density-2 real
@attribute vedge-mean real
@attribute vegde-sd real
@attribute hedge-mean real
@attribute hedge-sd real
@attribute intensity-mean real
@attribute rawred-mean real
@attribute rawblue-mean real
@attribute rawgreen-mean real
@attribute exred-mean real
@attribute exblue-mean real
@attribute exgreen-mean real
@attribute value-mean real
@attribute saturation-mean real
@attribute hue-mean real
@attribute class {brickface,sky,foliage,cement,window,path,grass}
@data
33,117,9,0,0,0.5,0.122222,1,0.311111,6.44444,7.33333,8.22222,3.77778,2.66667,5.33333,-8,8.22222,0.53858,-1.23326,brickface
234,194,9,0,0.222222,1.44445,1.95126,3.83333,3.08941,48.6296,43,60.3333,42.5556,-16.8889,35.1111,-18.2222,60.3333,0.298369,-2.07188,path
55,145,9,0,0,5.05556,2.97707,1,0.421638,26.7778,24.2222,33.3333,22.7778,-7.66667,19.6667,-12,33.3333,0.315338,-1.93469,cement
25,116,9,0,0,0.944445,0.151852,4.77778,3.0963,16.1852,17,20,11.5556,2.44444,11.4444,-13.8889,21.2222,0.447187,-1.16284,brickface
65,70,9,0,0,0.666665,0.177776,1.11111,0.562963,112.519,104,127.778,105.778,-25.5556,45.7778,-20.2222,127.778,0.186099,-2.17166,sky
126,237,9,0,0,0.944444,0.240741,1,0.488889,5.77778,4.22222,4.22222,8.88889,-4.66667,-4.66667,9.33333,8.88889,0.553812,2.09723,grass
230,98,9,0,0,0.388889,0.151852,0.388889,0.0629629,1.40741,0,4.11111,0.111111,-4.22222,8.11111,-3.88889,4.11111,1,-2.11372,foliage
197,58,9,0,0,0.833335,0.62361,1.44444,1.0037,122.259,110.444,138.778,117.556,-35.4444,49.5556,-14.1111,138.778,0.204147,-2.35727,sky
106,65,9,0.222222,0,2.22222,1.65552,2.27778,0.827759,60.6296,53.6667,74.5556,53.6667,-20.8889,41.7778,-20.8889,74.5556,0.287325,-2.09104,cement
179,63,9,0,0,0.999997,0.516398,6.22222,5.67516,105.593,92.6667,123.222,100.889,-38.7778,52.8889,-14.1111,123.222,0.248136,-2.37528,sky
25,18,9,0,0,0.666665,0.0888892,0.555553,0.385184,114.148,102.444,132.333,107.667,-35.1111,54.5556,-19.4444,132.333,0.225725,-2.27845,sky
68,80,9,0,0,1.16667,0.166666,1.72222,1.70741,111.074,102.889,127.333,103,-24.5556,48.7778,-24.2222,127.333,0.198052,-2.0987,sky
239,32,9,0,0,0.777779,0.207408,1.5,1.18889,121.444,110.222,138.111,116,-33.6667,50,-16.3333,138.111,0.201898,-2.30939,sky
155,68,9,0,0,3.44444,3.78692,0.166667,0.278887,2.2963,2.11111,2.88889,1.88889,-0.555556,1.77778,-1.22222,2.88889,0.115741,-1.86115,window
207,58,9,0,0,0.777777,0.344266,0.888888,0.583728,110.37,97.6667,128.111,105.333,-38.1111,53.2222,-15.1111,128.111,0.237567,-2.35727,sky
139,95,9,0,0,3.61111,2.52469,7.05556,5.72486,46.8519,42.8889,56.3333,41.3333,-11.8889,28.4444,-16.5556,56.3333,0.264571,-1.9708,cement
123,143,9,0,0,0.277778,0.389682,0.277778,0.136083,0.407407,0,1.22222,0,-1.22222,2.44444,-1.22222,1.22222,0.777778,-2.0944,foliage
204,131,9,0,0,0.111111,0.172133,0.111111,0.172133,0.222222,0,0.666667,0,-0.666667,1.33333,-0.666667,0.666667,0.666667,-2.0944,window
94,144,9,0,0,0.444444,0.118518,0.5,0.166667,1.14815,0,3.44444,0,-3.44444,6.88889,-3.44444,3.44444,1,-2.0944,foliage
140,25,9,0,0,0.999999,1.46667,1.11111,0.118518,128,117.778,142.333,123.889,-30.6667,43,-12.3333,142.333,0.172504,-2.35455,sky
58,113,9,0,0,3.44444,1.22323,0.722222,0.389682,20.8519,16.8889,28.4444,17.2222,-11.8889,22.7778,-10.8889,28.4444,0.414807,-2.12569,window
130,189,9,0.111111,0,2.5,0.983193,2.11111,2.81004,58.6296,51.7778,73.3333,50.7778,-20.5556,44.1111,-23.5556,73.3333,0.307985,-2.04806,path
79,28,9,0,0,4.27778,3.7619,0.833333,0.658281,62.4074,53.4444,79.1111,54.6667,-26.8889,50.1111,-23.2222,79.1111,0.324556,-2.14451,cement
187,75,9,0,0,1.55556,0.91084,5.66667,4.80278,39.7037,35.7778,48.2222,35.1111,-11.7778,25.5556,-13.7778,48.2222,0.275059,-2.03643,cement
14,110,9,0,0,1.72222,5.35185,2.66667,1.02222,17.9259,18.8889,21.4444,13.4444,2.88889,10.5556,-13.4444,21.4444,0.368848,-1.3451,brickface
145,90,9,0,0,1,0.577778,2,0.399999,24.8519,23.6667,32.2222,18.6667,-3.55556,22.1111,-18.5556,32.2222,0.420598,-1.70594,brickface
196,244,9,0,0,1.27778,0.551852,3.61111,6.95185,7.74074,6.66667,7,9.55556,-3.22222,-2.22222,5.44444,9.55556,0.383372,2.34059,grass
177,33,9,0,0,1.66667,1.57762,4.33333,2.97396,8.74074,6.44444,13.1111,6.66667,-6.88889,13.1111,-6.22222,13.1111,0.547103,-2.05612,window
206,233,9,0,0,1.38889,1.5408,1.72222,0.827759,26.8148,21.8889,25.1111,33.4444,-14.7778,-5.11111,19.8889,33.4444,0.345755,2.38935,grass
226,144,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,window
27,62,9,0,0,1.11111,0.562964,1.66667,1.33334,125.333,115.778,139.444,120.778,-28.6667,42.3333,-13.6667,139.444,0.169635,-2.31423,sky
11,163,9,0,0,1.05556,0.928958,2.5,1.31234,19.8148,17.4444,16.6667,25.3333,-7.11111,-9.44444,16.5556,25.3333,0.344267,2.00168,grass
217,148,9,0,0,2.05556,2.55185,1.05556,0.507408,29.0741,21.4444,41.5556,24.2222,-22.8889,37.4444,-14.5556,41.5556,0.483771,-2.23797,cement
38,71,9,0,0,0.722221,0.490655,0.888888,0.720081,122.185,111.444,138.333,116.778,-32.2222,48.4444,-16.2222,138.333,0.194316,-2.3012,sky
108,130,9,0,0,0.944445,0.596297,1,0.666667,6.62963,8.44444,7.22222,4.22222,5.44444,1.77778,-7.22222,8.44444,0.501014,-0.764077,brickface
220,124,9,0,0,0.222222,0.0296296,0.444444,0.0740741,0.888889,0,2.44444,0.222222,-2.66667,4.66667,-2,2.44444,1,-2.16176,foliage
183,78,9,0,0,1.05556,0.329632,0.777779,1.27408,135.556,128.667,147,131,-20.6667,34.3333,-13.6667,147,0.124647,-2.22554,sky
251,195,9,0,0,2.94444,2.8784,3.83333,2.35467,47.9259,42.5556,59.2222,42,-16.1111,33.8889,-17.7778,59.2222,0.291875,-2.05673,path
25,198,9,0,0,2.83333,1.34577,4.11111,3.34442,48.7037,42.7778,61,42.3333,-17.7778,36.8889,-19.1111,61,0.309645,-2.07072,path
41,75,9,0,0.111111,15.3889,19.1363,26.6111,31.7136,55,47.4444,65.4444,52.1111,-22.6667,31.3333,-8.66667,65.4444,0.297802,-2.35675,foliage
210,153,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,window
144,35,9,0,0,2.33333,2.03306,2.05556,1.73098,37.5926,32.3333,47.4444,33,-15.7778,29.5556,-13.7778,47.4444,0.319714,-2.13876,cement
217,145,9,0,0,0.555556,0.162963,0.722222,0.062963,5.2963,6.33333,6.55556,3,3.11111,3.77778,-6.88889,7,0.564153,-1.06897,brickface
135,211,9,0,0,1.88889,1.32777,2.16667,1.14988,17.963,14.4444,16.3333,23.1111,-10.5556,-4.88889,15.4444,23.1111,0.375552,2.32755,grass
103,64,9,0,0,0.666667,0.699205,1.33333,0.918936,108.778,96.3333,126.222,103.778,-37.3333,52.3333,-15,126.222,0.236797,-2.35544,sky
212,152,9,0,0,5,7.64444,2.38889,3.26296,26.5556,20.3333,37.6667,21.6667,-18.6667,33.3333,-14.6667,37.6667,0.46343,-2.16573,cement
155,140,9,0,0,0.444444,0.118519,0.666667,0.0888889,5,6.55556,5.55556,2.88889,4.66667,1.66667,-6.33333,6.66667,0.564153,-0.783647,brickface
97,75,9,0,0.111111,2,1.91111,3.77778,8.29629,24.8519,24,31.6667,18.8889,-2.55556,20.4444,-17.8889,31.6667,0.40212,-1.65277,brickface
194,72,9,0,0,1,0.399998,1.16667,1.14444,93.4444,79.2222,117.111,84,-42.6667,71,-28.3333,117.111,0.323421,-2.22578,sky
6,90,9,0,0,1.94444,0.596296,1.33333,1.82222,18.1111,18.7778,22.1111,13.4444,2,12,-14,22.1111,0.38846,-1.42588,brickface
115,202,9,0.111111,0,1.61111,0.24074,2.38889,2.5963,15.1481,11.6667,14,19.7778,-10.4444,-3.44444,13.8889,19.7778,0.409932,2.40114,grass
180,179,9,0,0,2.27778,2.50741,4.55556,7.27407,35.4815,31.3333,44.1111,31,-12.4444,25.8889,-13.4444,44.1111,0.301166,-2.0752,path
159,83,9,0,0,0.388889,0.250924,0.277777,0.250924,18.2222,13.3333,26.8889,14.4444,-14.6667,26,-11.3333,26.8889,0.50381,-2.17832,window
190,186,9,0,0.111111,2.72222,2.24516,6.05556,2.81596,50.0741,45.6667,60.2222,44.3333,-13.2222,30.4444,-17.2222,60.2222,0.266195,-2.02881,path
219,176,9,0,0.111111,2.11111,1.85792,5.11111,2.84149,60.2963,53.3333,75.6667,51.8889,-20.8889,46.1111,-25.2222,75.6667,0.314462,-2.03065,path
30,102,9,0,0,1.22222,0.118518,1.33333,0.8,20.2593,20.3333,25,15.4444,0.222222,14.2222,-14.4444,25,0.381059,-1.5551,brickface
10,61,9,0.111111,0,2.22222,3.18518,3.11111,7.18518,18.963,18.6667,24.2222,14,-0.888889,15.7778,-14.8889,24.2222,0.419522,-1.59121,brickface
159,210,9,0,0,1.5,1.36667,1.55556,2.16296,12.963,9.44444,12,17.4444,-10.5556,-2.88889,13.4444,17.4444,0.460437,2.42875,grass
153,116,9,0,0,3.27778,2.47132,1.11111,0.834444,29.4444,25,38.3333,25,-13.3333,26.6667,-13.3333,38.3333,0.355756,-2.09078,cement
164,49,9,0,0,1.16667,0.433335,1.5,0.300001,126.185,116.333,141.778,120.444,-29.5556,46.7778,-17.2222,141.778,0.179413,-2.26374,sky
201,34,9,0,0,4.27778,3.05808,0.444445,0.403687,13.7407,9.77778,20.8889,10.5556,-11.8889,21.4444,-9.55556,20.8889,0.544858,-2.16287,window
120,136,9,0,0,0.611111,0.418519,1,0.444444,6.25926,7.77778,7.22222,3.77778,4.55556,2.88889,-7.44444,8,0.529541,-0.924607,brickface
107,21,9,0,0,0.666662,0.516398,1.16667,0.408248,126.778,115.778,141.889,122.667,-33,45.3333,-12.3333,141.889,0.184022,-2.37037,sky
217,208,9,0,0,2.5,2.16667,2.66667,2.44445,16.0741,12.6667,14.4444,21.1111,-10.2222,-4.88889,15.1111,21.1111,0.40213,2.31093,grass
47,119,9,0.111111,0,2.27778,2.27466,1.33333,1.38243,4.37037,2.11111,6.77778,4.22222,-6.77778,7.22222,-0.444444,6.77778,0.732926,-2.58723,foliage
203,61,9,0,0,0.166667,0.278887,0.722222,0.443054,7,4.44444,12.3333,4.22222,-7.66667,16,-8.33333,12.3333,0.66626,-2.0682,window
161,154,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,window
49,95,9,0,0,1.66667,5.91111,3,3.28889,5.18518,2.22222,9.44444,3.88889,-8.88889,12.7778,-3.88889,9.44444,0.794108,-2.32646,foliage
224,124,9,0,0,3.16667,9.54444,7.38889,70.1963,43.1481,39.2222,52.6667,37.5556,-11.7778,28.5556,-16.7778,52.6667,0.290982,-1.98098,cement
81,145,9,0,0.111111,4.55556,4.53464,7.5,6.11283,13.4444,9.88889,20.1111,10.3333,-10.6667,20,-9.33333,20.1111,0.532728,-2.06232,foliage
189,141,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,window
105,193,9,0,0,3.22222,1.90516,2.88889,2.17733,60.1111,53.1111,75.1111,52.1111,-21,45,-24,75.1111,0.308465,-2.04777,path
149,64,9,0,0,1.5,1.14444,1.38889,0.462963,24.0741,22.6667,31.8889,17.6667,-4.22222,23.4444,-19.2222,31.8889,0.446354,-1.72489,brickface
160,110,9,0,0,0.833333,0.691214,0.444444,0.272165,31.6296,27.2222,39.3333,28.3333,-13.2222,23.1111,-9.88889,39.3333,0.307444,-2.18724,window
148,116,9,0,0,0.5,0.477778,1.16667,0.611111,6.11111,7.11111,7.66667,3.55556,3,4.66667,-7.66667,7.77778,0.544733,-1.16325,brickface
134,148,9,0,0,0.111111,0.172133,0.0555556,0.136083,0.037037,0,0.111111,0,-0.111111,0.222222,-0.111111,0.111111,0.111111,-2.0944,window
118,180,9,0,0,1.94444,1.48199,3.11111,1.08866,48.5556,44.1111,59,42.5556,-13.3333,31.3333,-18,59,0.278822,-1.99604,path
223,185,9,0,0,0.5,0.349603,2.38889,2.08078,12.963,11.5556,9.77778,17.5556,-4.22222,-9.55556,13.7778,17.5556,0.445418,1.83885,grass
37,104,9,0,0,7.83333,9.71311,22.1111,21.6186,18.6296,14.8889,23.4444,17.5556,-11.2222,14.4444,-3.22222,23.4444,0.607613,-2.42507,foliage
133,141,9,0,0,0.111111,0.172133,0.111111,0.172133,0.0740741,0,0.222222,0,-0.222222,0.444444,-0.222222,0.222222,0.222222,-2.0944,window
25,138,9,0.111111,0,1.27778,1.14342,0.722222,0.490653,5.18518,2,9.33333,4.22222,-9.55556,12.4444,-2.88889,9.33333,0.790011,-2.40681,foliage
58,122,9,0,0,0.277778,0.107407,0.555556,0.118519,5.62963,7,6.66667,3.22222,4.11111,3.11111,-7.22222,7.22222,0.551587,-0.964797,brickface
140,161,9,0,0,0.277778,0.327731,0.777778,0.620633,15.7407,12.4444,14.3333,20.4444,-9.88889,-4.22222,14.1111,20.4444,0.390957,2.34513,grass
65,54,9,0,0,1.77778,1.67407,2.72222,4.32963,24.5926,22.7778,32.5556,18.4444,-5.44444,23.8889,-18.4444,32.5556,0.432167,-1.76075,brickface
136,77,9,0.222222,0,1.88889,1.4963,3.05556,5.61852,26.4074,24.5556,34.4444,20.2222,-5.55556,24.1111,-18.5556,34.4444,0.413217,-1.76887,brickface
58,124,9,0.111111,0,1.11111,1.14074,0.555556,0.474074,1.14815,0.111111,2.77778,0.555556,-3.11111,4.88889,-1.77778,2.77778,0.984127,-2.18129,foliage
233,159,9,0,0,2.5,0.522222,1.27778,1.57407,6.62963,5.11111,10.1111,4.66667,-4.55556,10.4444,-5.88889,10.1111,0.541667,-1.99944,cement
26,91,9,0.111111,0,2,2.17778,2.55556,2.16296,19.7407,19.7778,24.5556,14.8889,0.111111,14.4444,-14.5556,24.5556,0.394157,-1.55225,brickface
118,85,9,0,0,3.27778,4.41852,2.27778,6.81852,8.18519,3.55556,14.8889,6.11111,-13.8889,20.1111,-6.22222,14.8889,0.774121,-2.32909,foliage
68,109,9,0,0,1.5,3.23333,1.11111,1.8963,1.96296,0.333333,4.77778,0.777778,-4.88889,8.44444,-3.55556,4.77778,0.969136,-2.14653,foliage
237,106,9,0,0,0.944444,0.151852,0.833333,0.477778,2.40741,0.444444,6.11111,0.666667,-5.88889,11.1111,-5.22222,6.11111,0.940476,-2.13309,foliage
173,152,9,0,0,0.222222,0.0296296,0.833333,0.166667,3.59259,2.66667,5.77778,2.33333,-2.77778,6.55556,-3.77778,5.77778,0.599735,-1.9978,window
82,109,9,0.111111,0,0.722223,0.240741,1.33333,0.800001,17.7778,19.2222,21,13.1111,4.33333,9.66667,-14,21,0.376024,-1.27656,brickface
83,53,9,0,0,0.555555,0.455419,0.722223,0.490652,123.444,112.333,138.222,119.778,-33.3333,44.3333,-11,138.222,0.187217,-2.39327,sky
238,55,9,0,0,0.722224,0.490652,1,0.557774,113.667,101,132.222,107.778,-38,55.6667,-17.6667,132.222,0.235894,-2.3197,sky
117,224,9,0,0,3.05556,2.55966,3.05556,3.02153,20.2593,15.4444,17.7778,27.5556,-14.4444,-7.44444,21.8889,27.5556,0.441516,2.30415,grass
63,13,9,0,0,0.611115,0.196294,1.16667,1.01111,132.259,122.778,145.444,128.556,-28.4444,39.5556,-11.1111,145.444,0.155825,-2.36043,sky
21,90,9,0,0,0.666668,0.0444441,0.777779,0.562963,113.481,105.889,128.556,106,-22.7778,45.2222,-22.4444,128.556,0.179697,-2.09781,sky
73,117,9,0,0,1.55556,0.962964,0.611111,0.774074,1.33333,0.222222,3.55556,0.222222,-3.33333,6.66667,-3.33333,3.55556,0.968254,-2.0944,foliage
33,99,9,0,0,1.55556,1.25904,2.44444,1.12875,15.4815,11.2222,23.7778,11.4444,-12.7778,24.8889,-12.1111,23.7778,0.54148,-2.1125,window
62,223,9,0,0,2.5,5.72222,1.66667,2.44444,6.66667,4.88889,4.66667,10.4444,-5.33333,-6,11.3333,10.4444,0.59315,2.04659,grass
52,185,9,0,0,1.66667,1.42222,0.944444,0.951853,19.2593,14.8889,18.2222,24.6667,-13.1111,-3.11111,16.2222,24.6667,0.396458,2.45184,grass
62,224,9,0,0,0.944445,1.08355,2.33333,1.63299,14.6296,13.2222,11.4444,19.2222,-4.22222,-9.55556,13.7778,19.2222,0.408965,1.86019,grass
151,114,9,0,0,0.611111,0.196296,1,0.533333,6.22222,7.55556,7.44444,3.66667,4,3.66667,-7.66667,7.88889,0.537919,-1.0108,brickface
55,209,9,0.111111,0,1.83333,1.29529,1.38889,0.998146,12.5185,10.3333,10.3333,16.8889,-6.55556,-6.55556,13.1111,16.8889,0.407904,2.09922,grass
142,119,9,0,0,5.27778,0.854184,1.05556,0.611616,45.6296,40.6667,56,40.2222,-14.8889,31.1111,-16.2222,56,0.28077,-2.06404,cement
57,89,9,0,0,1.72222,1.30668,6.16667,4.70343,17,13,24.5556,13.4444,-12,22.6667,-10.6667,24.5556,0.477489,-2.12975,window
101,72,9,0,0,2.5,4.74444,1.77778,6.29629,26.4815,23.5556,35.7778,20.1111,-8.77778,27.8889,-19.1111,35.7778,0.436895,-1.84616,brickface
174,188,9,0,0,2.88889,2.88033,3.61111,2.23524,50.4074,45.4444,62,43.7778,-14.8889,34.7778,-19.8889,62,0.293991,-1.99507,path
236,194,9,0,0,2.66667,1.93218,2.44444,1.79712,50.1111,44.2222,62.4444,43.6667,-17.6667,37,-19.3333,62.4444,0.300667,-2.06428,path
4,96,9,0,0,2.22222,2.96296,1.55556,2.25185,3.55556,0.888889,7.77778,2,-8,12.6667,-4.66667,7.77778,0.910065,-2.24448,foliage
188,110,9,0,0,0.777778,0.518518,0.777778,0.962963,4.22222,2.77778,7.44444,2.44444,-4.33333,9.66667,-5.33333,7.44444,0.675265,-2.02123,window
18,87,9,0,0,1.55556,1.96261,1.88889,1.74696,2.92593,1.22222,5.66667,1.88889,-5.11111,8.22222,-3.11111,5.66667,0.862771,-2.22949,foliage
98,104,9,0,0,2.22222,3.62963,1.5,1.32222,18.7037,19.2222,23.2222,13.6667,1.55556,13.5556,-15.1111,23.2222,0.410009,-1.44664,brickface
188,133,9,0,0,0.333333,0.266667,0.5,0.0777777,6.66667,8.33333,7.77778,3.88889,5,3.33333,-8.33333,8.44444,0.53858,-0.924817,brickface
119,169,9,0,0,1.16667,0.983192,1,0.918936,25.963,20.8889,25,32,-15.2222,-2.88889,18.1111,32,0.347783,2.47906,grass
162,14,9,0,0,0.944445,0.53403,0.611113,0.712327,112.741,99,130.667,108.556,-41.2222,53.7778,-12.5556,130.667,0.242294,-2.40897,sky
250,160,9,0,0,2.11111,1.18519,1.55556,2.74074,42.8148,36.4444,55.3333,36.6667,-19.1111,37.5556,-18.4444,55.3333,0.347142,-2.10232,path
243,94,9,0,0,0.666667,0.311111,0.222222,0.0296296,1.18519,0.222222,3.22222,0.111111,-2.88889,6.11111,-3.22222,3.22222,0.977778,-2.07124,window
202,208,9,0,0,1.72222,1.3963,1.83333,3.05555,19.2593,15.5556,17.6667,24.5556,-11.1111,-4.77778,15.8889,24.5556,0.368866,2.39677,grass
35,76,9,0,0.111111,7.77778,192.207,7.83333,201.722,13.5185,8.44444,19.4444,12.6667,-15.2222,17.7778,-2.55556,19.4444,0.637421,-2.52332,foliage
241,218,9,0,0,1.77778,3.4963,1.66667,1.02222,8.44444,5.44444,7.33333,12.5556,-9,-3.33333,12.3333,12.5556,0.569266,2.36144,grass
227,69,9,0,0,3.61111,45.9296,4.33333,36.4,11.0741,6.88889,16,10.3333,-12.5556,14.7778,-2.22222,16,0.604281,-2.48187,foliage
140,124,9,0,0,1,0.444445,1.11111,1.05185,2.51852,0.222222,6.11111,1.22222,-6.88889,10.7778,-3.88889,6.11111,0.973765,-2.26746,foliage
18,90,9,0,0,1.05556,0.374074,0.666667,0.222222,2.81481,0.555556,6.88889,1,-6.77778,12.2222,-5.44444,6.88889,0.926146,-2.16432,foliage
38,94,9,0.111111,0,1.38889,1.04172,0.888888,0.779363,68.1111,61.1111,82.6667,60.5556,-21,43.6667,-22.6667,82.6667,0.267258,-2.06854,cement
198,127,9,0,0,2.44444,4.38519,8.55556,59.5408,40.7407,38,48.2222,36,-8.22222,22.4444,-14.2222,48.2222,0.248999,-1.90835,cement
224,34,9,0,0,1.33333,0.966091,1,0.632455,123.222,111.444,140,118.222,-35.3333,50.3333,-15,140,0.20392,-2.34338,sky
146,97,9,0,0,10.1111,4.5979,0.611111,0.574133,47.963,46,54.3333,43.5556,-5.88889,19.1111,-13.2222,54.3333,0.197115,-1.84074,cement
23,113,9,0,0,0.611111,0.285185,0.666667,0.488889,1.40741,0.111111,3.44444,0.666667,-3.88889,6.11111,-2.22222,3.44444,0.981482,-2.23756,foliage
39,111,9,0,0,0.722222,0.374074,0.888889,0.429629,6.03704,7,7.66667,3.44444,2.88889,4.88889,-7.77778,7.88889,0.562919,-1.17577,brickface
244,79,9,0,0,0.555555,0.118518,1.05555,0.462965,89.4444,73.5556,115.333,79.4444,-47.6667,77.6667,-30,115.333,0.362172,-2.24163,sky
22,87,9,0,0,1.88889,1.25904,1.16667,0.623611,64.037,55.7778,80.3333,56,-24.7778,48.8889,-24.1111,80.3333,0.3097,-2.10507,cement
160,41,9,0,0,0.833333,0.809664,0.222222,0.172133,0.703704,0.555556,1.22222,0.333333,-0.444444,1.55556,-1.11111,1.22222,0.537037,-1.84512,window
186,188,9,0,0,1.83333,1.26051,1.94444,1.25462,49.963,45.1111,61.4444,43.3333,-14.5556,34.4444,-19.8889,61.4444,0.294774,-1.99344,path
245,78,9,0.111111,0,1.88889,1.00741,4.05556,5.66296,30.1852,25.1111,40.3333,25.1111,-15.2222,30.4444,-15.2222,40.3333,0.392034,-2.0667,cement
248,200,9,0,0,1.38889,0.952579,1.77778,1.16746,46.1111,41.3333,56.5556,40.4444,-14.3333,31.3333,-17,56.5556,0.286663,-2.03802,path
228,91,9,0,0,0.722222,0.196296,1.11111,0.385185,2.62963,0.444444,6.22222,1.22222,-6.55556,10.7778,-4.22222,6.22222,0.939815,-2.22574,foliage
197,105,9,0,0,3.72222,15.663,3.66667,14.4,4.14815,1.66667,8.33333,2.44444,-7.44444,12.5556,-5.11111,8.33333,0.886048,-2.20544,foliage
167,189,9,0,0,3.77778,2.23772,3.77778,1.54441,58.4074,51.3333,72.4444,51.4444,-21.2222,42.1111,-20.8889,72.4444,0.295523,-2.10133,path
238,211,9,0.111111,0,1.05556,0.490654,1.61111,1.25462,20.5185,16.1111,19.2222,26.2222,-13.2222,-3.88889,17.1111,26.2222,0.385282,2.41635,grass
72,235,9,0.111111,0,2.83333,1.74801,5.27778,3.137,15.0741,12,15,18.2222,-9.22222,-0.222222,9.44444,18.2222,0.347481,2.58602,grass
54,140,9,0.111111,0,0.722222,0.443053,1.77778,1.04704,8.33333,3.77778,14,7.22222,-13.6667,17,-3.33333,14,0.73447,-2.44232,foliage
93,236,9,0.111111,0,1.77778,2.6963,2,0.933333,12.5185,9.55556,10.7778,17.2222,-8.88889,-5.22222,14.1111,17.2222,0.447247,2.2672,grass
114,145,9,0.111111,0,2.16667,1.31233,0.999999,0.699206,61.1111,52.4444,76.7778,54.1111,-26,47,-21,76.7778,0.31714,-2.16615,cement
19,184,9,0,0,0.555555,0.344265,0.833333,0.62361,14.2222,12.3333,11,19.3333,-5.66667,-9.66667,15.3333,19.3333,0.431152,1.93789,grass
113,130,9,0,0,0.277778,0.250924,0.333333,0.365148,0.888889,0,2.55556,0.111111,-2.66667,5,-2.33333,2.55556,1,-2.12325,foliage
25,208,9,0,0,5.72222,4.84156,6.33333,3.55278,55.6296,48.2222,70.3333,48.3333,-22.2222,44.1111,-21.8889,70.3333,0.320595,-2.09458,path
171,89,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,window
222,93,9,0,0,1.72222,0.0629626,0.166667,0.0333333,2.44444,1,5.44444,0.888889,-4.33333,9,-4.66667,5.44444,0.878395,-2.07507,window
123,186,9,0,0,3.61111,3.02887,9.44444,7.93212,51.7778,46.5556,63.6667,45.1111,-15.6667,35.6667,-20,63.6667,0.290148,-2.0141,path
46,131,9,0,0,0.277778,0.062963,1.77778,1.85185,1.40741,0.777778,2.77778,0.666667,-1.88889,4.11111,-2.22222,2.77778,0.77037,-2.05134,window
219,80,9,0,0,1.27778,0.32963,0.666667,0.933332,39.7037,36.3333,48.2222,34.5556,-10.1111,25.5556,-15.4444,48.2222,0.282964,-1.96265,cement
40,142,9,0,0,0.277778,0.136083,0.222222,0.172133,1.22222,0.111111,3.55556,0,-3.33333,7,-3.66667,3.55556,1,-2.05616,window
169,102,9,0,0,1,0.355555,0.888889,0.296295,58.2222,53.4444,69.6667,51.5556,-14.3333,34.3333,-20,69.6667,0.25976,-1.98558,cement
96,94,9,0,0,0.722223,0.285185,0.444445,0.42963,20.2222,16,28.7778,15.8889,-12.6667,25.6667,-13,28.7778,0.451546,-2.08489,window
23,142,9,0,0,0.388889,0.107407,0.944444,0.374074,5.03704,6.55556,5.77778,2.77778,4.55556,2.22222,-6.77778,6.55556,0.574735,-0.829712,brickface
23,25,9,0,0,1.11111,0.750305,0.611111,0.64693,70.4444,60.6667,89,61.6667,-29.3333,55.6667,-26.3333,89,0.318191,-2.13042,cement
108,212,9,0,0,2,1.42222,1.55556,1.98518,8.03704,6,6.77778,11.3333,-6.11111,-3.77778,9.88889,11.3333,0.513395,2.24265,grass
245,129,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,window
225,58,9,0,0,0.333334,0.421637,0.444445,0.344265,8.33333,5.55556,14.1111,5.33333,-8.33333,17.3333,-9,14.1111,0.622222,-2.06856,window
151,101,9,0,0,9.61111,6.53679,0.5,0.349603,31.1852,27.2222,39.4444,26.8889,-11.8889,24.7778,-12.8889,39.4444,0.327288,-2.05839,cement
233,154,9,0,0,3.72222,11.6185,0.666666,0.577778,33,25.1111,46.5556,27.3333,-23.6667,40.6667,-17,46.5556,0.458785,-2.20265,cement
133,96,9,0.111111,0,1,1.02222,2.77778,3.36296,21.8889,22.1111,27.3333,16.2222,0.666667,16.3333,-17,27.3333,0.406451,-1.53069,brickface
185,186,9,0,0,2.16667,1.85891,3,1.3499,48.2222,44,58.8889,41.7778,-12.6667,32,-19.3333,58.8889,0.290427,-1.95602,path
220,111,9,0,0,2.55556,1.65552,2.27778,1.59745,29.5926,25.4444,38.2222,25.1111,-12.4444,25.8889,-13.4444,38.2222,0.349325,-2.06472,cement
29,125,9,0,0,0.388889,0.062963,0.666667,0.177778,5.85185,7.22222,6.88889,3.44444,4.11111,3.11111,-7.22222,7.33333,0.529762,-0.944272,brickface
211,206,9,0,0,0.944445,1.12963,2.16667,1.1,16.0741,13.5556,14.5556,20.1111,-7.55556,-4.55556,12.1111,20.1111,0.32736,2.25237,grass
156,32,9,0,0,0.777774,0.162964,2.61111,1.04074,136.296,129.778,146.333,132.778,-19.5556,30.1111,-10.5556,146.333,0.113055,-2.28076,sky
